Date,Name,Price
12.02.2019,FUR. 800,92.0
12.02.2019,FUR 1500 (High),96.0
12.02.2019,FUR. 1500 (Low),96.0
11.01.2019,LP 95,147.0
11.01.2019,LP 92,123.0
11.01.2019,LAD,99.0
11.01.2019,LSD,118.0
11.01.2019,LK,70.0
11.01.2019,LIK,110.0
11.01.2019,FUR. 800,92.0
11.01.2019,FUR 1500 (High),96.0
11.01.2019,FUR. 1500 (Low),96.0
22.12.2018,LP 95,149.0
22.12.2018,LP 92,125.0
22.12.2018,LAD,101.0
22.12.2018,LSD,121.0
22.12.2018,LK,70.0
22.12.2018,LIK,110.0
22.12.2018,FUR. 800,92.0
22.12.2018,FUR 1500 (High),96.0
22.12.2018,FUR. 1500 (Low),96.0
01.12.2018,LP 95,159.0
01.12.2018,LP 92,135.0
01.12.2018,LAD,106.0
01.12.2018,LSD,131.0
01.12.2018,LK,70.0
01.12.2018,LIK,110.0
01.12.2018,FUR. 800,92.0
01.12.2018,FUR 1500 (High),96.0
01.12.2018,FUR. 1500 (Low),96.0
16.11.2018,LP 95,164.0
16.11.2018,LP 92,140.0
16.11.2018,LAD,111.0
16.11.2018,LSD,136.0
16.11.2018,LK,70.0
16.11.2018,LIK,110.0
16.11.2018,FUR. 800,92.0
16.11.2018,FUR 1500 (High),96.0
16.11.2018,FUR. 1500 (Low),96.0
02.11.2018,LP 95,169.0
02.11.2018,LP 92,145.0
02.11.2018,LAD,116.0
02.11.2018,LSD,141.0
02.11.2018,LK,70.0
02.11.2018,LIK,110.0
02.11.2018,FUR. 800,92.0
02.11.2018,FUR 1500 (High),96.0
02.11.2018,FUR. 1500 (Low),96.0
11.10.2018,LP 95,169.0
11.10.2018,LP 92,155.0
11.10.2018,LAD,123.0
11.10.2018,LSD,141.0
11.10.2018,LK,70.0
11.10.2018,LIK,110.0
11.10.2018,FUR. 800,92.0
11.10.2018,FUR 1500 (High),96.0
11.10.2018,FUR. 1500 (Low),96.0
11.09.2018,LP 95,161.0
11.09.2018,LP 92,149.0
11.09.2018,LAD,123.0
11.09.2018,LSD,133.0
11.09.2018,LK,70.0
11.09.2018,LIK,110.0
11.09.2018,FUR. 800,92.0
11.09.2018,FUR 1500 (High),96.0
11.09.2018,FUR. 1500 (Low),96.0
04.09.2018,LP 95,157.0
04.09.2018,LP 92,145.0
04.09.2018,LAD,118.0
04.09.2018,LSD,130.0
04.09.2018,LK,70.0
04.09.2018,LIK,110.0
04.09.2018,FUR. 800,92.0
04.09.2018,FUR 1500 (High),96.0
04.09.2018,FUR. 1500 (Low),96.0
11.08.2018,LP 95,157.0
11.08.2018,LP 92,145.0
11.08.2018,LAD,118.0
11.08.2018,LSD,130.0
11.08.2018,LK,70.0
11.08.2018,LIK,110.0
11.08.2018,FUR. 800,82.2
11.08.2018,FUR 1500 (High),80.0
11.08.2018,FUR. 1500 (Low),90.0
11.07.2018,LP 95,155.0
11.07.2018,LP 92,145.0
11.07.2018,LAD,118.0
11.07.2018,LSD,129.0
11.07.2018,LK,70.0
11.07.2018,LIK,110.0
11.07.2018,FUR. 800,82.2
11.07.2018,FUR 1500 (High),80.0
11.07.2018,FUR. 1500 (Low),90.0
13.06.2018,LP 95,148.0
13.06.2018,LP 92,137.0
13.06.2018,LAD,109.0
13.06.2018,LSD,119.0
13.06.2018,LK,70.0
13.06.2018,LIK,110.0
13.06.2018,FUR. 800,82.2
13.06.2018,FUR 1500 (High),80.0
13.06.2018,FUR. 1500 (Low),90.0
11.05.2018,LP 95,148.0
11.05.2018,LP 92,137.0
11.05.2018,LAD,109.0
11.05.2018,LSD,119.0
11.05.2018,LK,101.0
11.05.2018,LIK,110.0
11.05.2018,FUR. 800,82.2
11.05.2018,FUR 1500 (High),80.0
11.05.2018,FUR. 1500 (Low),90.0
28.11.2015,LP 95,128.0
28.11.2015,LP 92,117.0
28.11.2015,LAD,95.0
28.11.2015,LSD,110.0
28.11.2015,LK,49.0
28.11.2015,LIK,88.0
28.11.2015,FUR. 800,82.2
28.11.2015,FUR 1500 (High),80.0
28.11.2015,FUR. 1500 (Low),90.0
29.01.2015,LP 95,128.0
29.01.2015,LP 92,117.0
29.01.2015,LAD,95.0
29.01.2015,LSD,110.0
29.01.2015,LK,59.0
29.01.2015,LIK,88.0
29.01.2015,FUR. 800,82.2
29.01.2015,FUR 1500 (High),80.0
29.01.2015,FUR. 1500 (Low),90.0
22.01.2015,LP 95,128.0
22.01.2015,LP 92,117.0
22.01.2015,LAD,95.0
22.01.2015,LSD,110.0
22.01.2015,LK,65.0
22.01.2015,LIK,94.0
22.01.2015,FUR. 800,82.2
22.01.2015,FUR 1500 (High),80.0
22.01.2015,FUR. 1500 (Low),90.0
01.01.2015,LP 95,158.0
01.01.2015,LP 92,150.0
01.01.2015,LAD,111.0
01.01.2015,LSD,133.0
01.01.2015,LK,81.0
01.01.2015,LIK,110.0
01.01.2015,FUR. 800,82.2
01.01.2015,FUR 1500 (High),80.0
01.01.2015,FUR. 1500 (Low),90.0
01.04.2024,LP 95,440.0
01.04.2024,LP 92,371.0
01.04.2024,LAD,363.0
01.04.2024,LSD,386.0
01.04.2024,LK,245.0
01.04.2024,LIK,260.0
01.04.2024,FUR. 800,204.0
01.04.2024,FUR 1500 (High),204.0
01.04.2024,FUR. 1500 (Low),204.0
05.03.2024,LP 95,447.0
05.03.2024,LP 92,371.0
05.03.2024,LAD,363.0
05.03.2024,LSD,458.0
05.03.2024,LK,257.0
05.03.2024,LIK,260.0
05.03.2024,FUR. 800,204.0
05.03.2024,FUR 1500 (High),204.0
05.03.2024,FUR. 1500 (Low),204.0
01.02.2024,LP 95,456.0
01.02.2024,LP 92,371.0
01.02.2024,LAD,363.0
01.02.2024,LSD,468.0
01.02.2024,LK,262.0
01.02.2024,LIK,266.0
01.02.2024,FUR. 800,201.0
01.02.2024,FUR 1500 (High),201.0
01.02.2024,FUR. 1500 (Low),201.0
01.01.2024,LP 95,464.0
01.01.2024,LP 92,366.0
01.01.2024,LAD,358.0
01.01.2024,LSD,475.0
01.01.2024,LK,236.0
01.01.2024,LIK,251.0
01.01.2024,FUR. 800,211.0
01.01.2024,FUR 1500 (High),211.0
01.01.2024,FUR. 1500 (Low),211.0
01.12.2023,LP 95,426.0
01.12.2023,LP 92,346.0
01.12.2023,LAD,329.0
01.12.2023,LSD,434.0
01.12.2023,LK,247.0
01.12.2023,LIK,288.0
01.12.2023,FUR. 800,207.0
01.12.2023,FUR 1500 (High),207.0
01.12.2023,FUR. 1500 (Low),207.0
01.11.2023,LP 95,423.0
01.11.2023,LP 92,356.0
01.11.2023,LAD,356.0
01.11.2023,LSD,431.0
01.11.2023,LK,249.0
01.11.2023,LIK,288.0
01.11.2023,FUR. 800,207.0
01.11.2023,FUR 1500 (High),207.0
01.11.2023,FUR. 1500 (Low),207.0
02.10.2023,LP 95,420.0
02.10.2023,LP 92,365.0
02.10.2023,LAD,351.0
02.10.2023,LSD,421.0
02.10.2023,LK,242.0
02.10.2023,LIK,300.0
02.10.2023,FUR. 800,191.0
02.10.2023,FUR 1500 (High),191.0
02.10.2023,FUR. 1500 (Low),191.0
01.09.2023,LP 95,417.0
01.09.2023,LP 92,361.0
01.09.2023,LAD,341.0
01.09.2023,LSD,359.0
01.09.2023,LK,231.0
01.09.2023,LIK,238.0
01.09.2023,FUR. 800,191.0
01.09.2023,FUR 1500 (High),191.0
01.09.2023,FUR. 1500 (Low),191.0
01.08.2023,LP 95,375.0
01.08.2023,LP 92,348.0
01.08.2023,LAD,306.0
01.08.2023,LSD,358.0
01.08.2023,LK,226.0
01.08.2023,LIK,231.0
01.08.2023,FUR. 800,203.0
01.08.2023,FUR 1500 (High),203.0
01.08.2023,FUR. 1500 (Low),203.0
01.07.2023,LP 95,365.0
01.07.2023,LP 92,328.0
01.07.2023,LAD,308.0
01.07.2023,LSD,346.0
01.07.2023,LK,236.0
01.07.2023,LIK,270.0
01.07.2023,FUR. 800,216.0
01.07.2023,FUR 1500 (High),216.0
01.07.2023,FUR. 1500 (Low),216.0
01.06.2023,LP 95,385.0
01.06.2023,LP 92,318.0
01.06.2023,LAD,310.0
01.06.2023,LSD,340.0
01.06.2023,LK,245.0
01.06.2023,LIK,270.0
01.06.2023,FUR. 800,216.0
01.06.2023,FUR 1500 (High),216.0
01.06.2023,FUR. 1500 (Low),216.0
01.05.2023,LP 95,365.0
01.05.2023,LP 92,333.0
01.05.2023,LAD,310.0
01.05.2023,LSD,330.0
01.05.2023,LK,295.0
01.05.2023,LIK,330.0
01.05.2023,FUR. 800,261.0
01.05.2023,FUR 1500 (High),261.0
01.05.2023,FUR. 1500 (Low),261.0
30.03.2023,LP 95,375.0
30.03.2023,LP 92,340.0
30.03.2023,LAD,325.0
30.03.2023,LSD,465.0
30.03.2023,LK,295.0
30.03.2023,LIK,330.0
30.03.2023,FUR. 800,320.0
30.03.2023,FUR 1500 (High),320.0
30.03.2023,FUR. 1500 (Low),320.0
02.03.2023,LP 95,510.0
02.03.2023,LP 92,400.0
02.03.2023,LAD,405.0
02.03.2023,LSD,510.0
02.03.2023,LK,305.0
02.03.2023,LIK,330.0
02.03.2023,FUR. 800,320.0
02.03.2023,FUR 1500 (High),320.0
02.03.2023,FUR. 1500 (Low),320.0
01.02.2023,LP 95,510.0
01.02.2023,LP 92,400.0
01.02.2023,LAD,405.0
01.02.2023,LSD,510.0
01.02.2023,LK,355.0
01.02.2023,LIK,464.0
01.02.2023,FUR. 800,320.0
01.02.2023,FUR 1500 (High),320.0
01.02.2023,FUR. 1500 (Low),320.0
03.01.2023,LP 95,510.0
03.01.2023,LP 92,370.0
03.01.2023,LAD,405.0
03.01.2023,LSD,510.0
03.01.2023,LK,355.0
03.01.2023,LIK,464.0
03.01.2023,FUR. 800,320.0
03.01.2023,FUR 1500 (High),320.0
03.01.2023,FUR. 1500 (Low),320.0
06.12.2022,LP 95,510.0
06.12.2022,LP 92,370.0
06.12.2022,LAD,420.0
06.12.2022,LSD,510.0
06.12.2022,LK,365.0
06.12.2022,LIK,464.0
06.12.2022,FUR. 800,320.0
06.12.2022,FUR 1500 (High),320.0
06.12.2022,FUR. 1500 (Low),320.0
12.11.2022,LP 95,510.0
12.11.2022,LP 92,370.0
12.11.2022,LAD,430.0
12.11.2022,LSD,510.0
12.11.2022,LK,365.0
12.11.2022,LIK,464.0
12.11.2022,FUR. 800,419.0
12.11.2022,FUR 1500 (High),419.0
12.11.2022,FUR. 1500 (Low),419.0
17.10.2022,LP 95,510.0
17.10.2022,LP 92,370.0
17.10.2022,LAD,415.0
17.10.2022,LSD,510.0
17.10.2022,LK,340.0
17.10.2022,LIK,464.0
17.10.2022,FUR. 800,320.0
17.10.2022,FUR 1500 (High),320.0
17.10.2022,FUR. 1500 (Low),320.0
17.10.2022(9.00 PM),LP 95,510.0
17.10.2022(9.00 PM),LP 92,370.0
17.10.2022(9.00 PM),LAD,415.0
17.10.2022(9.00 PM),LSD,510.0
17.10.2022(9.00 PM),LK,340.0
17.10.2022(9.00 PM),LIK,464.0
17.10.2022(9.00 PM),FUR. 800,419.0
17.10.2022(9.00 PM),FUR 1500 (High),419.0
17.10.2022(9.00 PM),FUR. 1500 (Low),419.0
02.10.2022,LP 95,510.0
02.10.2022,LP 92,410.0
02.10.2022,LAD,430.0
02.10.2022,LSD,510.0
02.10.2022,LK,340.0
02.10.2022,LIK,464.0
02.10.2022,FUR. 800,419.0
02.10.2022,FUR 1500 (High),419.0
02.10.2022,FUR. 1500 (Low),419.0
21.08.2022,LP 95,540.0
21.08.2022,LP 92,450.0
21.08.2022,LAD,430.0
21.08.2022,LSD,510.0
21.08.2022,LK,340.0
21.08.2022,LIK,464.0
21.08.2022,FUR. 800,419.0
21.08.2022,FUR 1500 (High),419.0
21.08.2022,FUR. 1500 (Low),419.0
01.08.2022,LP 95,540.0
01.08.2022,LP 92,450.0
01.08.2022,LAD,430.0
01.08.2022,LSD,510.0
01.08.2022,LK,87.0
01.08.2022,LIK,464.0
01.08.2022,FUR. 800,419.0
01.08.2022,FUR 1500 (High),419.0
01.08.2022,FUR. 1500 (Low),419.0
17.07.2022,LP 95,540.0
17.07.2022,LP 92,450.0
17.07.2022,LAD,440.0
17.07.2022,LSD,510.0
17.07.2022,LK,87.0
17.07.2022,LIK,464.0
17.07.2022,FUR. 800,419.0
17.07.2022,FUR 1500 (High),419.0
17.07.2022,FUR. 1500 (Low),419.0
26.06.2022,LP 95,550.0
26.06.2022,LP 92,470.0
26.06.2022,LAD,460.0
26.06.2022,LSD,520.0
26.06.2022,LK,87.0
26.06.2022,LIK,464.0
26.06.2022,FUR. 800,419.0
26.06.2022,FUR 1500 (High),419.0
26.06.2022,FUR. 1500 (Low),419.0
24.05.2022,LP 95,450.0
24.05.2022,LP 92,420.0
24.05.2022,LAD,400.0
24.05.2022,LSD,445.0
24.05.2022,LK,87.0
24.05.2022,LIK,399.0
24.05.2022,FUR. 800,369.0
24.05.2022,FUR 1500 (High),369.0
24.05.2022,FUR. 1500 (Low),369.0
22.04.2022,LP 95,373.0
22.04.2022,LP 92,338.0
22.04.2022,LAD,289.0
22.04.2022,LSD,329.0
22.04.2022,LK,87.0
22.04.2022,LIK,305.0
22.04.2022,FUR. 800,289.0
22.04.2022,FUR 1500 (High),289.0
22.04.2022,FUR. 1500 (Low),289.0
18.04.2022,LP 95,373.0
18.04.2022,LP 92,338.0
18.04.2022,LAD,289.0
18.04.2022,LSD,329.0
18.04.2022,LK,87.0
18.04.2022,LIK,160.0
18.04.2022,FUR. 800,214.0
18.04.2022,FUR 1500 (High),214.0
18.04.2022,FUR. 1500 (Low),214.0
22.03.2022,LP 95,283.0
22.03.2022,LP 92,254.0
22.03.2022,LAD,176.0
22.03.2022,LSD,254.0
22.03.2022,LK,87.0
22.03.2022,LIK,160.0
22.03.2022,FUR. 800,214.0
22.03.2022,FUR 1500 (High),214.0
22.03.2022,FUR. 1500 (Low),214.0
11.03.2022,LP 95,283.0
11.03.2022,LP 92,254.0
11.03.2022,LAD,176.0
11.03.2022,LSD,254.0
11.03.2022,LK,87.0
11.03.2022,LIK,110.0
11.03.2022,FUR. 800,214.0
11.03.2022,FUR 1500 (High),214.0
11.03.2022,FUR. 1500 (Low),214.0
27.12.2021,LP 95,207.0
27.12.2021,LP 92,177.0
27.12.2021,LAD,121.0
27.12.2021,LSD,159.0
27.12.2021,LK,87.0
27.12.2021,LIK,110.0
27.12.2021,FUR. 800,110.0
27.12.2021,FUR 1500 (High),110.0
27.12.2021,FUR. 1500 (Low),110.0
20.12.2021,LP 95,207.0
20.12.2021,LP 92,177.0
20.12.2021,LAD,121.0
20.12.2021,LSD,159.0
20.12.2021,LK,87.0
20.12.2021,LIK,110.0
20.12.2021,FUR. 800,92.0
20.12.2021,FUR 1500 (High),96.0
20.12.2021,FUR. 1500 (Low),96.0
11.06.2021,LP 95,184.0
11.06.2021,LP 92,157.0
11.06.2021,LAD,111.0
11.06.2021,LSD,144.0
11.06.2021,LK,77.0
11.06.2021,LIK,110.0
11.06.2021,FUR. 800,92.0
11.06.2021,FUR 1500 (High),96.0
11.06.2021,FUR. 1500 (Low),96.0
10.09.2019,LP 95,161.0
10.09.2019,LP 92,137.0
10.09.2019,LAD,104.0
10.09.2019,LSD,132.0
10.09.2019,LK,70.0
10.09.2019,LIK,110.0
10.09.2019,FUR. 800,92.0
10.09.2019,FUR 1500 (High),96.0
10.09.2019,FUR. 1500 (Low),96.0
13.08.2019,LP 95,163.0
13.08.2019,LP 92,138.0
13.08.2019,LAD,104.0
13.08.2019,LSD,134.0
13.08.2019,LK,70.0
13.08.2019,LIK,110.0
13.08.2019,FUR. 800,92.0
13.08.2019,FUR 1500 (High),96.0
13.08.2019,FUR. 1500 (Low),96.0
11.07.2019,LP 95,159.0
11.07.2019,LP 92,136.0
11.07.2019,LAD,104.0
11.07.2019,LSD,131.0
11.07.2019,LK,70.0
11.07.2019,LIK,110.0
11.07.2019,FUR. 800,92.0
11.07.2019,FUR 1500 (High),96.0
11.07.2019,FUR. 1500 (Low),96.0
11.06.2019,LP 95,164.0
11.06.2019,LP 92,138.0
11.06.2019,LAD,104.0
11.06.2019,LSD,136.0
11.06.2019,LK,70.0
11.06.2019,LIK,110.0
11.06.2019,FUR. 800,92.0
11.06.2019,FUR 1500 (High),96.0
11.06.2019,FUR. 1500 (Low),96.0
11.05.2019,LP 95,164.0
11.05.2019,LP 92,135.0
11.05.2019,LAD,104.0
11.05.2019,LSD,136.0
11.05.2019,LK,70.0
11.05.2019,LIK,110.0
11.05.2019,FUR. 800,92.0
11.05.2019,FUR 1500 (High),96.0
11.05.2019,FUR. 1500 (Low),96.0
13.03.2019,LP 95,159.0
13.03.2019,LP 92,132.0
13.03.2019,LAD,104.0
13.03.2019,LSD,134.0
13.03.2019,LK,70.0
13.03.2019,LIK,110.0
13.03.2019,FUR. 800,92.0
13.03.2019,FUR 1500 (High),96.0
13.03.2019,FUR. 1500 (Low),96.0
12.02.2019,LP 95,152.0
12.02.2019,LP 92,129.0
12.02.2019,LAD,103.0
12.02.2019,LSD,129.0
12.02.2019,LK,70.0
12.02.2019,LIK,110.0
12.02.2019,FUR. 800,92.0
12.02.2019,FUR 1500 (High),96.0
12.02.2019,FUR. 1500 (Low),96.0
11.01.2019,LP 95,147.0
11.01.2019,LP 92,123.0
11.01.2019,LAD,99.0
11.01.2019,LSD,118.0
11.01.2019,LK,70.0
11.01.2019,LIK,110.0
11.01.2019,FUR. 800,92.0
11.01.2019,FUR 1500 (High),96.0
11.01.2019,FUR. 1500 (Low),96.0
22.12.2018,LP 95,149.0
22.12.2018,LP 92,125.0
22.12.2018,LAD,101.0
22.12.2018,LSD,121.0
22.12.2018,LK,70.0
22.12.2018,LIK,110.0
22.12.2018,FUR. 800,92.0
22.12.2018,FUR 1500 (High),96.0
22.12.2018,FUR. 1500 (Low),96.0
01.12.2018,LP 95,159.0
01.12.2018,LP 92,135.0
01.12.2018,LAD,106.0
01.12.2018,LSD,131.0
01.12.2018,LK,70.0
01.12.2018,LIK,110.0
01.12.2018,FUR. 800,92.0
01.12.2018,FUR 1500 (High),96.0
01.12.2018,FUR. 1500 (Low),96.0
16.11.2018,LP 95,164.0
16.11.2018,LP 92,140.0
16.11.2018,LAD,111.0
16.11.2018,LSD,136.0
16.11.2018,LK,70.0
16.11.2018,LIK,110.0
16.11.2018,FUR. 800,92.0
16.11.2018,FUR 1500 (High),96.0
16.11.2018,FUR. 1500 (Low),96.0
02.11.2018,LP 95,169.0
02.11.2018,LP 92,145.0
02.11.2018,LAD,116.0
02.11.2018,LSD,141.0
02.11.2018,LK,70.0
02.11.2018,LIK,110.0
02.11.2018,FUR. 800,92.0
02.11.2018,FUR 1500 (High),96.0
02.11.2018,FUR. 1500 (Low),96.0
11.10.2018,LP 95,169.0
11.10.2018,LP 92,155.0
11.10.2018,LAD,123.0
11.10.2018,LSD,141.0
11.10.2018,LK,70.0
11.10.2018,LIK,110.0
11.10.2018,FUR. 800,92.0
11.10.2018,FUR 1500 (High),96.0
11.10.2018,FUR. 1500 (Low),96.0
11.09.2018,LP 95,161.0
11.09.2018,LP 92,149.0
11.09.2018,LAD,123.0
11.09.2018,LSD,133.0
11.09.2018,LK,70.0
11.09.2018,LIK,110.0
11.09.2018,FUR. 800,92.0
11.09.2018,FUR 1500 (High),96.0
11.09.2018,FUR. 1500 (Low),96.0
04.09.2018,LP 95,157.0
04.09.2018,LP 92,145.0
04.09.2018,LAD,118.0
04.09.2018,LSD,130.0
04.09.2018,LK,70.0
04.09.2018,LIK,110.0
04.09.2018,FUR. 800,92.0
04.09.2018,FUR 1500 (High),96.0
04.09.2018,FUR. 1500 (Low),96.0
11.08.2018,LP 95,157.0
11.08.2018,LP 92,145.0
11.08.2018,LAD,118.0
11.08.2018,LSD,130.0
11.08.2018,LK,70.0
11.08.2018,LIK,110.0
11.08.2018,FUR. 800,82.2
11.08.2018,FUR 1500 (High),80.0
11.08.2018,FUR. 1500 (Low),90.0
11.07.2018,LP 95,155.0
11.07.2018,LP 92,145.0
11.07.2018,LAD,118.0
11.07.2018,LSD,129.0
11.07.2018,LK,70.0
11.07.2018,LIK,110.0
11.07.2018,FUR. 800,82.2
11.07.2018,FUR 1500 (High),80.0
11.07.2018,FUR. 1500 (Low),90.0
13.06.2018,LP 95,148.0
13.06.2018,LP 92,137.0
13.06.2018,LAD,109.0
13.06.2018,LSD,119.0
13.06.2018,LK,70.0
13.06.2018,LIK,110.0
13.06.2018,FUR. 800,82.2
13.06.2018,FUR 1500 (High),80.0
13.06.2018,FUR. 1500 (Low),90.0
11.05.2018,LP 95,148.0
11.05.2018,LP 92,137.0
11.05.2018,LAD,109.0
11.05.2018,LSD,119.0
11.05.2018,LK,101.0
11.05.2018,LIK,110.0
11.05.2018,FUR. 800,82.2
11.05.2018,FUR 1500 (High),80.0
11.05.2018,FUR. 1500 (Low),90.0
28.11.2015,LP 95,128.0
28.11.2015,LP 92,117.0
28.11.2015,LAD,95.0
28.11.2015,LSD,110.0
28.11.2015,LK,49.0
28.11.2015,LIK,88.0
28.11.2015,FUR. 800,82.2
28.11.2015,FUR 1500 (High),80.0
28.11.2015,FUR. 1500 (Low),90.0
29.01.2015,LP 95,128.0
29.01.2015,LP 92,117.0
29.01.2015,LAD,95.0
29.01.2015,LSD,110.0
29.01.2015,LK,59.0
29.01.2015,LIK,88.0
29.01.2015,FUR. 800,82.2
29.01.2015,FUR 1500 (High),80.0
29.01.2015,FUR. 1500 (Low),90.0
22.01.2015,LP 95,128.0
22.01.2015,LP 92,117.0
22.01.2015,LAD,95.0
22.01.2015,LSD,110.0
22.01.2015,LK,65.0
22.01.2015,LIK,94.0
22.01.2015,FUR. 800,82.2
22.01.2015,FUR 1500 (High),80.0
22.01.2015,FUR. 1500 (Low),90.0
01.01.2015,LP 95,158.0
01.01.2015,LP 92,150.0
01.01.2015,LAD,111.0
01.01.2015,LSD,133.0
01.01.2015,LK,81.0
01.01.2015,LIK,110.0
01.01.2015,FUR. 800,82.2
01.01.2015,FUR 1500 (High),80.0
01.01.2015,FUR. 1500 (Low),90.0
05.12.2014,LP 95,158.0
05.12.2014,LP 92,150.0
05.12.2014,LAD,111.0
05.12.2014,LSD,133.0
05.12.2014,LK,81.0
05.12.2014,LIK,110.0
05.12.2014,FUR. 800,92.2
05.12.2014,FUR 1500 (High),
05.12.2014,FUR. 1500 (Low),90.0
17.09.2014,LP 95,165.0
17.09.2014,LP 92,157.0
17.09.2014,LAD,118.0
17.09.2014,LSD,140.0
17.09.2014,LK,86.0
17.09.2014,LIK,115.0
17.09.2014,FUR. 800,92.2
17.09.2014,FUR 1500 (High),
17.09.2014,FUR. 1500 (Low),90.0
23.02.2013,LP 95,170.0
23.02.2013,LP 92,162.0
23.02.2013,LAD,121.0
23.02.2013,LSD,145.0
23.02.2013,LK,106.0
23.02.2013,LIK,115.0
23.02.2013,FUR. 800,92.2
23.02.2013,FUR 1500 (High),
23.02.2013,FUR. 1500 (Low),90.0
14.12.2012,LP 95,167.0
14.12.2012,LP 92,159.0
14.12.2012,LAD,115.0
14.12.2012,LSD,142.0
14.12.2012,LK,106.0
14.12.2012,LIK,111.0
14.12.2012,FUR. 800,92.2
14.12.2012,FUR 1500 (High),
14.12.2012,FUR. 1500 (Low),90.0
12.02.2012,LP 95,167.0
12.02.2012,LP 92,149.0
12.02.2012,LAD,115.0
12.02.2012,LSD,142.0
12.02.2012,LK,106.0
12.02.2012,LIK,111.0
12.02.2012,FUR. 800,92.2
12.02.2012,FUR 1500 (High),
12.02.2012,FUR. 1500 (Low),90.0
30.10.2011,LP 95,155.0
30.10.2011,LP 92,137.0
30.10.2011,LAD,84.0
30.10.2011,LSD,106.3
30.10.2011,LK,71.0
30.10.2011,LIK,76.0
30.10.2011,FUR. 800,52.2
30.10.2011,FUR 1500 (High),
30.10.2011,FUR. 1500 (Low),50.0
01.04.2011,LP 95,143.0
01.04.2011,LP 92,125.0
01.04.2011,LAD,76.0
01.04.2011,LSD,98.3
01.04.2011,LK,61.0
01.04.2011,LIK,66.0
01.04.2011,FUR. 800,52.2
01.04.2011,FUR 1500 (High),
01.04.2011,FUR. 1500 (Low),50.0
01.09.2010,LP 95,133.0
01.09.2010,LP 92,115.0
01.09.2010,LAD,73.0
01.09.2010,LSD,88.3
01.09.2010,LK,51.0
01.09.2010,LIK,56.0
01.09.2010,FUR. 800,42.2
01.09.2010,FUR 1500 (High),
01.09.2010,FUR. 1500 (Low),40.0
29.12.2009,LP 95,133.0
29.12.2009,LP 92,115.0
29.12.2009,LAD,73.0
29.12.2009,LSD,88.3
29.12.2009,LK,51.0
29.12.2009,LIK,56.0
29.12.2009,FUR. 800,32.9
29.12.2009,FUR 1500 (High),
29.12.2009,FUR. 1500 (Low),32.7
02.07.2009,LP 95,148.0
02.07.2009,LP 92,130.0
02.07.2009,LAD,73.0
02.07.2009,LSD,88.3
02.07.2009,LK,51.0
02.07.2009,LIK,56.0
02.07.2009,FUR. 800,34.9
02.07.2009,FUR 1500 (High),
02.07.2009,FUR. 1500 (Low),32.7
30.12.2008,LP 95,133.0
30.12.2008,LP 92,120.0
30.12.2008,LAD,70.0
30.12.2008,LSD,85.3
30.12.2008,LK,50.0
30.12.2008,LIK,55.0
30.12.2008,FUR. 800,33.9
30.12.2008,FUR 1500 (High),
30.12.2008,FUR. 1500 (Low),25.0
06.12.2008,LP 95,135.0
06.12.2008,LP 92,122.0
06.12.2008,LAD,80.0
06.12.2008,LSD,95.3
06.12.2008,LK,60.0
06.12.2008,LIK,65.0
06.12.2008,FUR. 800,53.9
06.12.2008,FUR 1500 (High),
06.12.2008,FUR. 1500 (Low),51.7
07.11.2008,LP 95,155.0
07.11.2008,LP 92,142.0
07.11.2008,LAD,80.0
07.11.2008,LSD,95.3
07.11.2008,LK,60.0
07.11.2008,LIK,65.0
07.11.2008,FUR. 800,53.9
07.11.2008,FUR 1500 (High),
07.11.2008,FUR. 1500 (Low),51.7
25.05.2008,LP 95,170.0
25.05.2008,LP 92,157.0
25.05.2008,LAD,110.0
25.05.2008,LSD,125.3
25.05.2008,LK,80.0
25.05.2008,LIK,85.0
25.05.2008,FUR. 800,63.9
25.05.2008,FUR 1500 (High),
25.05.2008,FUR. 1500 (Low),61.7
14.01.2008,LP 95,130.0
14.01.2008,LP 92,127.0
14.01.2008,LAD,80.0
14.01.2008,LSD,85.3
14.01.2008,LK,70.0
14.01.2008,LIK,75.0
14.01.2008,FUR. 800,63.9
14.01.2008,FUR 1500 (High),
14.01.2008,FUR. 1500 (Low),61.7
29.07.2007,LP 95,120.0
29.07.2007,LP 92,117.0
29.07.2007,LAD,75.0
29.07.2007,LSD,80.3
29.07.2007,LK,68.0
29.07.2007,LIK,69.0
29.07.2007,FUR. 800,53.9
29.07.2007,FUR 1500 (High),
29.07.2007,FUR. 1500 (Low),51.7
30.06.2007,LP 95,114.0
30.06.2007,LP 92,111.0
30.06.2007,LAD,71.0
30.06.2007,LSD,76.3
30.06.2007,LK,67.0
30.06.2007,LIK,68.0
30.06.2007,FUR. 800,49.9
30.06.2007,FUR 1500 (High),
30.06.2007,FUR. 1500 (Low),47.7
12.05.2007,LP 95,109.0
12.05.2007,LP 92,106.0
12.05.2007,LAD,67.0
12.05.2007,LSD,72.3
12.05.2007,LK,51.0
12.05.2007,LIK,61.3
12.05.2007,FUR. 800,45.9
12.05.2007,FUR 1500 (High),
12.05.2007,FUR. 1500 (Low),43.7
28.04.2007,LP 95,108.0
28.04.2007,LP 92,105.0
28.04.2007,LAD,65.0
28.04.2007,LSD,70.3
28.04.2007,LK,50.0
28.04.2007,LIK,60.3
28.04.2007,FUR. 800,39.9
28.04.2007,FUR 1500 (High),
28.04.2007,FUR. 1500 (Low),37.3
